event_id_cnty,event_date,year,disorder_type,event_type,sub_event_type,iso,region,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,adm2_code,adm2_name,data_as_of,run_date
MEX110298,2025-09-18,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Jiutepec,Jiutepec,18.882,-99.1772,Diario de Morelos,"On 18 September 2025, in Jiutepec, Morelos, two individuals shot and injured a former state police officer on Emiliano Zapata street, in colonia Centro. The victim was with his partner, who remained uninjured. One of the attackers wore delivery driver uniform and bag.",0,MX17011,Jiutepec,2025-11-27,2025-11-27
MEX110299,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Navolato,Cofradia de la Loma,24.78,-107.6935,El Siglo de Durango,"Around 20 September 2025 (as reported), in Cofradia de la Loma, Sinaloa, unidentified men shot and killed a woman and a man. This attack is likely linked to the ongoing wave of violence due to the conflict within the Sinaloa Cartel. 2 fatalities.",2,MX25018,Navolato,2025-11-27,2025-11-27
MEX110300,2025-09-19,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Siglo de Durango; El Sol de Sinaloa; Noroeste; Riodoce,"Around 19 September 2025 (as reported), in Culiacan Rosales, Sinaloa, a woman was killed and her body was found with signs of torture, gunshot wounds and handcuffed on Central Park avenue, in fraccionamiento Valle del Encino, sector Lomas de San Isidro. 1 fatality.",1,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110301,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Siglo de Durango; El Sol de Sinaloa; Riodoce,"Around 20 September 2025 (as reported), in Culiacan Rosales, Sinaloa, unidentified individuals shot and killed two men in colonia Buenos Aires. This attack is likely linked to the ongoing wave of violence due to the conflict within the Sinaloa Cartel. Also in Culiacan, two gang members abducted a man on 20 September 2025 and beat him to death in a house on Rey Eduardo Tercero street. The body was found on 21 September 2025. The perpetrators were arrested after they clashed with the authorities on 21 September 2025 (coded separately). 3 fatalities.",3,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110302,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Siglo de Durango,"Around 20 September 2025 (as reported), in Culiacan Rosales, Sinaloa, unidentified individuals shot and killed a woman in colonia Francisco Alarcon Fragozo. This attack is likely linked to the ongoing wave of violence due to the conflict within the Sinaloa Cartel. 1 fatality.",1,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110303,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Rosario,El Rosario,22.9909,-105.854,El Siglo de Durango,"Around 20 September 2025 (as reported), in the municipality of Rosario (coded to El Rosario), Sinaloa, a man was killed and his body was found wrapped in tarpaulin. 1 fatality.",1,MX25014,Rosario,2025-11-27,2025-11-27
MEX110304,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Mazatlan,Mazatlan,23.2003,-106.4222,El Siglo de Durango,"Around 20 September 2025 (as reported), in Mazatlan, Sinaloa, an individual on a motorcycle shot and killed a person in fraccionamiento Infonavit Playas (drive-by). 1 fatality.",1,MX25012,Mazatlán,2025-11-27,2025-11-27
MEX110305,2025-09-17,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Sol de Sinaloa; El Universal (Mexico); La Silla Rota; Milenio; Noroeste; Riodoce,"Around 17 September 2025 (as reported), in Culiacan Rosales, Sinaloa, a woman dressed as a nurse injected a detained member of Los Chapitos gang at Dr. Bernardo J. Gastelum Hospital. The man, under National Guard custody after a 6 September clash (coded separately), felt dizzy and claimed they were trying to kill him. The woman was arrested with two more substances that can be harmful when administered together. The woman was likely a gang member, since gangs have previously used medical uniforms to conduct attacks in hospitals in Culiacan, and it is presumed that she tried to kill the man. There were no casualties.",0,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110310,2025-09-19,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Baja California,Ensenada,Ensenada,31.8089,-116.5951,AFN - Tijuana; El Norte; El Proceso; El Universal (Mexico); La Jornada; La Verdad; Zeta Tijuana,"On 19 September 2025, in Ensenada, Baja California, four suspected gang members entered the premises of the State Attorney General's office (FGE) in the intersection of Prolongacion Zertuche and Ebano streets, in colonia Praderas del Cipres. There, they subdued a security guard (likely a member of the Ministerial Federal Police), shot their firearms and burned at least three vehicles. Simultaneously, another group threw Molotov cocktails at the FGE premises and vehicles on Novena street, in colonia Bustamante (coded separately). The perpetrators were likely members of Los Chapitos Gang, since they carried out similar actions in Tijuana the day after (coded separately). There were no casualties.",0,MX02001,Ensenada,2025-11-27,2025-11-27
MEX110312,2025-09-20,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Guanajuato,Leon,Leon de los Aldama,21.122,-101.6832,Milenio; Zona Franca,"On 20 September 2025, in Leon de los Aldama, Guanajuato, according to witnesses, two men on a motorcycle approached a woman, talked to her, and then shot and killed her in the intersection of Via de los Girasoles and Molino de Dolores streets, in colonia Paseos del Molino. According to residents, the victim suspectedly sold drugs. 1 fatality.",1,MX11020,León,2025-11-27,2025-11-27
MEX110313,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Leon,Leon de los Aldama,21.122,-101.6832,Zona Franca,"On 20 September 2025, in Leon de los Aldama, Guanajuato, according to witnesses, men on a motorcycle shot at two men (father and son) in the intersection of Torre Moroleon and Torre Guanajuato streets, in colonia Paseos de las Torres (drive-by). One of the victims was injured. 1 injured.",0,MX11020,León,2025-11-27,2025-11-27
MEX110314,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Leon,Leon de los Aldama,21.122,-101.6832,Zona Franca,"On 20 September 2025, in Leon de los Aldama, Guanajuato, according to witnesses, unidentified individuals shot and killed a man on Jose Maria Torres Landa boulevard, in the neighborhood of San Miguel. 1 fatality.",1,MX11020,León,2025-11-27,2025-11-27
MEX110315,2025-09-19,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Campeche,Campeche,San Francisco de Campeche,19.8448,-90.5396,Tribuna Campeche,"On 19 September 2025, in San Francisco de Campeche, Campeche, two men on a motorcycle shot and injured the passenger of a taxi on 42C street (drive-by). The driver and two other passengers remained uninjured. 1 injured.",0,MX04002,Campeche,2025-11-27,2025-11-27
MEX110316,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Colima,Manzanillo,Manzanillo,19.0532,-104.3164,Colima Noticias,"On 20 September 2025, in Manzanillo, Colima, two individuals shot and killed a man and injured another in colonia Joya I de Santiago. The perpetrators were arrested. 1 fatality, 1 injured.",1,MX06007,Manzanillo,2025-11-27,2025-11-27
MEX110317,2025-09-19,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Colima,Manzanillo,Jalipa,19.1213,-104.2677,Colima Noticias,"Around 19 September 2025 (as reported), near Jalipa, Colima, a woman was killed and her body was found with signs of torture on Jalipa-Ejido de Punta Agua road. 1 fatality.",1,MX06007,Manzanillo,2025-11-27,2025-11-27
MEX110318,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Michoacán,Uruapan,Uruapan,19.4209,-102.0628,La Voz de Michoacan,"Around 20 September 2025 (as reported), in Uruapan, Michoacan de Ocampo, unidentified individuals shot and killed a man at a seafood restaurant in colonia Las Quintas, which was likely witnessed by the clients that were at the scene. 1 fatality.",1,MX16102,Uruapan,2025-11-27,2025-11-27
MEX110319,2025-09-20,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Michoacán,Uruapan,Uruapan,19.4209,-102.0628,El Norte; La Jornada; La Voz de Michoacan,"On 20 September 2025, in Uruapan, Michoacan de Ocampo, unidentified individuals shot and injured a municipal police officer at a checkpoint in Zumpimito. 1 injured.",0,MX16102,Uruapan,2025-11-27,2025-11-27
MEX110321,2025-09-06,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,Noroeste; Riodoce,"On 6 September 2025, in Culiacan Rosales, Sinaloa, members of Los Chapitos Gang and National Guard officers clashed in fraccionamiento Altana Residencial. Eight gang members were arrested, out of whom two were injured. 2 injured.",0,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110323,2025-09-20,2025,Political violence,Explosions/Remote violence,Grenade,484,North America,Mexico,Sinaloa,Culiacan,Agua Caliente de los Monzon,24.9327,-107.3849,Noroeste,"On 20 September 2025, in Agua Caliente de los Monzon, Sinaloa, according to residents, unidentified individuals threw at least two explosives in the community. It is unknown whether this was a direct attack against civilians or part of an armed clash. There were no casualties.",0,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110324,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sonora,Hermosillo,Hermosillo,29.0749,-110.959,El Proceso; Entorno Informativo,"Around 20 September 2025 (as reported), in Hermosillo, Sonora, three men and two boys abducted two men and tortured them in a house in the intersection of Jesus Siqueiros and Manuel L. Loaiza, in colonia Olivares. The authorities arrested the perpetrators and released the victims. The latter had burns and their nails had been torn off. 2 injured.",0,MX26030,Hermosillo,2025-11-27,2025-11-27
MEX110328,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Monterrey,Monterrey,25.6647,-100.311,El Norte; Milenio,"On 20 September 2025, in Monterrey, Nuevo Leon, according to witnesses, individuals aboard a motorcycle stopped their vehicle and shot and killed a man from a short distance in the intersection of Paseo del Agave and Paseo del Norte streets, in colonia La Estanzuela. 1 fatality.",1,MX19039,Monterrey,2025-11-27,2025-11-27
MEX110329,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Los Ramones,Los Ramones,25.6968,-99.6237,El Norte,"Around 20 September 2025 (between 19 - 21 September), in Los Ramones, Nuevo Leon, according to witnesses, individuals who travelled in five vans and wore vests with the Cartel del Noreste's initials beat and abducted a municipal police officer and his wife from their house in Los Ramones on 19 September 2025. Their son was at the scene and remained uninjured. The perpetrators also stole the police vehicle that was parked in the house. It is suspected that the dead man was found around 21 September in Las Palomitas where an armed clash occurred (coded separately). The whereabouts of the woman are unknown. 1 fatality, 1 injured.",1,MX19042,Los Ramones,2025-11-27,2025-11-27
MEX110338,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Delicias,Delicias,28.1933,-105.4711,Tiempo,"Around 21 September 2025 (as reported), in Delicias, Chihuahua, two men shot and killed a man in the intersection of General Manuel Marin Avitia and General Candelaria Cervantes streets, in colonia Revolucion Mexicana. 1 fatality.",1,MX08021,Delicias,2025-11-27,2025-11-27
MEX110339,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,El Carmen,Carmen,25.9322,-100.3641,Quadratin Oaxaca,"Around 21 September 2025 (as reported), in Carmen, Nuevo Leon, individuals on a motorcycle shot and killed an off-duty National Guard officer when he arrived to his house in the intersection of Jerusalen and Damasco streets (drive-by). 1 fatality.",1,MX19010,El Carmen,2025-11-27,2025-11-27
MEX110341,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Valle de Santiago,Las Jicamas,20.2764,-101.3592,24 Horas (Mexico); AFP; Borderland Beat; El Proceso; El Universal (Mexico); La Jornada; La Silla Rota; Milenio; Quadratin Oaxaca; Zona Franca,"On 20 September 2025, in Las Jicamas, Guanajuato, according to witnesses, individuals who travelled in several vans shot and killed seven people and injured two outside Las Brujas brewery, on 16 de Septiembre street (drive-by). According to the authorities, this attack was linked to the dispute between the Santa Rosa de Lima and the Jalisco New Generation cartels. 7 fatalities, 1 injured.",7,MX11042,Valle de Santiago,2025-11-27,2025-11-27
MEX110343,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tamaulipas,Burgos,La Colmena,25.015,-98.705,24 Horas (Mexico); El Norte; Hoy Tamaulipas; Milenio; Reforma,"On 20 September 2025, in La Colmena, Tamaulipas, unidentified individuals shot and killed the former mayor of Burgos, of the PAN party. 1 fatality.",1,MX28005,Burgos,2025-11-27,2025-11-27
MEX110345,2025-09-21,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Michoacán,Querendaro,Querendaro,19.8097,-100.8836,La Voz de Michoacan; MiMorelia,"On 21 September 2025, in Querendaro, Michoacan de Ocampo, criminal groups clashed on Cuauhtemoc street, in colonia Centro. The authorities located signs that indicated an unspecified number of fatalities and casualties. A house that belonged to two people who organize 'jaripeos' (rodeos) was damaged during the clash. The authorities searched it and seized 10 vehicles (one of them stolen) and exotic animals. Unspecified number of fatalities coded as 3.",3,MX16072,Queréndaro,2025-11-27,2025-11-27
MEX110348,2025-09-21,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Sol de Sinaloa; Noroeste; Riodoce,"On 21 September 2025, in Culiacan Rosales, Sinaloa, military officers chased two gang members who had abducted and killed a man the previous day (coded separately). The chase took place across fraccionamientos Villas del Real and Camino Real del Oriente. In the latter, the individuals crashed their vehicle and shot at the officers, who shot back, injured one of them, and arrested both. 1 injured.",0,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110350,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,El Sol de Sinaloa; Noroeste; Riodoce,"On 21 September 2025, in Culiacan Rosales, Sinaloa, according to witnesses, unidentified individuals shot and injured a woman on Landas avenue, in fraccionamiento Capistrano, sector Barrancos. She died later on 20 October at the hospital. 1 fatality.",1,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110351,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"Around 20 September 2025 (as reported), in Tijuana, Baja California, two men were killed and their bodies were found with the hands tied in a slot machine store on Madero avenue. A woman was also found injured. 2 fatalities, 1 injured.",2,MX02004,Tijuana,2025-11-27,2025-11-27
MEX110352,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Leon,Leon de los Aldama,21.122,-101.6832,Milenio; Zona Franca,"On 21 September 2025, in Leon de los Aldama, Guanajuato, an armed man shot and injured a man who was playing slot machines at a store in the intersection of Estambul and Jordan streets, in colonia San Felipe de Jesus. The perpetrator arrived at the scene with accomplices and fled on a motorcycle. 1 injured.",0,MX11020,León,2025-11-27,2025-11-27
MEX110353,2025-09-20,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sonora,Hermosillo,Hermosillo,29.0749,-110.959,Entorno Informativo,"On 20 September 2025, in Hermosillo, Sonora, two individuals shot and injured a man who was working at a tacos stand in the intersection of Agustin F. Zamora and Paseo Basalto boulevards, in fraccionamiento Paseos del Pedregal. 1 injured.",0,MX26030,Hermosillo,2025-11-27,2025-11-27
MEX110354,2025-09-19,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sonora,Cajeme,Ciudad Obregon,27.4965,-109.9327,Entorno Informativo,"Around 19 September 2025 (week of), in Ciudad Obregon, Sonora, a man was killed and his body was found wrapped in blankets below the bridge in the intersection of 300 street and 15 federal road. The victim was a former municipal and state police officer who had been abducted days before and was found on 19 September 2025. 1 fatality.",1,MX26018,Cajeme,2025-11-27,2025-11-27
MEX110355,2025-09-16,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Aguascalientes,Rincon de Romos,San Jacinto,22.3486,-102.2338,Pagina 24 Zacatecas,"Around 16 September 2025 (between 10 - 23 September), in San Jacinto, Aguascalientes, a woman was killed and her body was found wrapped in a blanket with tape around. The victim was reported missing on 10 September. 1 fatality.",1,MX01007,Rincón de Romos,2025-11-27,2025-11-27
MEX110356,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 21 September 2025 (as reported), in Tijuana, Baja California, a person was killed and the body was found wrapped in a blanket on Estrella street, in colonia Divina Providencia. 1 fatality.",1,MX02004,Tijuana,2025-11-27,2025-11-27
MEX110357,2025-09-20,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 20 September 2025 (as reported), in Tijuana, Baja California, unidentified individuals killed a member of the Jalisco New Generation Cartel (CJNG) under unknown circumstances in Cantineros. 1 fatality.",1,MX02004,Tijuana,2025-11-27,2025-11-27
MEX110361,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Culiacan Rosales,24.8088,-107.394,Borderland Beat,"Around 21 September 2025 (as reported), in Sinaloa state (coded to Culiacan Rosales), according to a video, members of Los Mayitos Gang decapitated, dismembered and removed the heart from the body of a member of Los Chapitos Gang. The victim suspectedly worked for a gang leader who operates in Culiacan and Navolato and was being searched by Los Mayitos. 1 fatality.",1,MX25006,Culiacán,2025-11-27,2025-11-27
MEX110363,2025-09-18,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Navolato,Navolato,24.7672,-107.6968,El Norte,"On 18 September 2025, in Navolato, Sinaloa, armed groups clashed. Six people were injured, including a family of three (a man, a woman and a child) who were collaterally shot. 6 injured.",0,MX25018,Navolato,2025-11-27,2025-11-27
MEX110364,2025-09-20,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Nuevo León,Cadereyta Jimenez,Las Palomitas,25.5791,-99.8843,El Norte; Milenio,"Around 20 September 2025 (as reported), in Las Palomitas, Nuevo Leon, a man shot at military, National Guard and state police officers on km. 40 of the road to Reynosa. At the moment of the attack, the authorities were investigating the killing of a man suspected to be a municipal police officer who was abducted in Los Ramones on 19 September 2025 (coded separately). The officers shot back, injured and arrested the attacker and seized drugs. 1 injured.",0,MX19009,Cadereyta Jiménez,2025-11-27,2025-11-27
MEX110366,2025-09-21,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Jalisco,Teocaltiche,Teocaltiche,21.436,-102.5726,El Universal (Mexico); Entorno Informativo; Sintesis; Zona Franca,"Around 21 September 2025 (as reported), between Agua Tinta and Teocaltiche, Jalisco, several individuals who travelled in a vehicle shot at military officers who ordered them to stop in Agua Tinta, Zacatecas. The officers shot back and chased them to the municipality of Teocaltiche, Jalisco, where they killed between four and five individuals and arrested five. At least 4 fatalities.",4,MX14091,Teocaltiche,2025-11-27,2025-11-27
MEX110367,2025-09-21,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Ciudad de Mexico,Iztapalapa,Ciudad de Mexico - Iztapalapa,19.359,-99.0926,La Jornada; Milenio,"Around 21 September 2025 (as reported), in Ciudad de Mexico - Iztapalapa, a man shot and injured a municipal police officer who approached him in the intersection of Zacani and Dora streets, in colonia San Lorenzo Xicotancatl. The man was arrested. 1 injured.",0,MX09007,Iztapalapa,2025-11-27,2025-11-27
MEX110377,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"Around 22 September 2025 (as reported), in Chihuahua, Chihuahua, a man was killed and his body was found with the hands and feet tied in a garage in the intersection of Martires de Chapultepec and Arroyo el Mimbre streets. 1 fatality.",1,MX08019,Chihuahua,2025-11-27,2025-11-27
MEX110378,2025-09-22,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Michoacán,Salvador Escalante,Zirahuen,19.4533,-101.7317,El Universal (Mexico); La Silla Rota; La Voz de Michoacan; MiMorelia; Quadratin Oaxaca,"On 22 September 2025, in Zirahuen, Michoacan de Ocampo, members of the Michoacan New Generation Cartel (CMNG) shot at state police officers who were carrying out an operation to arrest a member of the cartel. The officers shot back and searched the area, where they located and dismantled six narco camps. Following the clash, gang members looted vehicles to set (narco) roadblocks on Patzcuaro-Uruapan, Patzcuaro-Erongaricuaro and Quiroga-Zacapu roads and other municipalities (coded separately). Casualties unknown.",0,MX16079,Salvador Escalante,2025-11-27,2025-11-27
MEX110379,2025-09-22,2025,Political violence,Battles,Armed clash,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,La Silla Rota; Milenio; Quadratin Oaxaca; Zona Franca,"On 22 September 2025, in Celaya, Guanajuato, individuals in a van shot at National Guard officers in the intersection of Adolfo Lopez Mateos boulevard and Allende street (drive-by). The officers shot back, killed an individual and injured and arrested another. An officer was also injured. 1 fatality, 2 injured.",1,MX11007,Celaya,2025-11-27,2025-11-27
MEX110381,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tamaulipas,Reynosa,Reynosa,26.0924,-98.2781,Hoy Tamaulipas; Milenio,"Around 22 September 2025 (as reported), in Reynosa, Tamaulipas, a person was killed and the dismembered body was found inside a plastic bag and a suitcase in the intersection of Gaseoducto Pemex street and Central avenue, in colonia Granjas Economicas. 1 fatality.",1,MX28032,Reynosa,2025-11-27,2025-11-27
MEX110385,2025-09-16,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,México,Cocotitlan,Cocotitlan,19.2309,-98.862,8 Columnas; AFP; El Norte; El Proceso; El Sol de Sinaloa; El Universal (Mexico); La Jornada; La Prensa de Monclova; La Silla Rota; Milenio; MiMorelia; SDP Noticias; Sintesis; Zeta Tijuana,"Around 16 September 2025 (between 16 - 17 September), in Cocotitlan, Mexico, two Colombians singers were killed and their bodies were found dismembered, wrapped in plastics and with a narco message signed by La Familia Michoacana Cartel. The victims had disappeared when they attended a gym in colonia Polanco, Ciudad de Mexico, on 16 September 2025. The bodies were found on 17 September 2025. A total of 16 people were arrested. According to investigations, one of the musicians had a debt with a subject dedicated to drug distribution and the organization of private events called Uncensored Parties. 2 fatalities.",2,MX15022,Cocotitlán,2025-11-27,2025-11-27
MEX110395,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Leon,Leon de los Aldama,21.122,-101.6832,Zona Franca,"On 22 September 2025, in Leon de los Aldama, Guanajuato, according to witnesses, two men on a motorcycle shot and killed a man when he was leaving his blacksmith's shop on Presa El Palote street, in colonia Rivera de la Presa (drive-by). The victim's sibling had also been killed in a house on the same street on 29 August 2025 (coded separately). 1 fatality.",1,MX11020,León,2025-11-27,2025-11-27
MEX110403,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 22 September 2025 (as reported), in Tijuana, Baja California, a person was killed and the body was found with the hands and feet tied on Cerro Colorado street, in colonia Mariano Matamoros. 1 fatality.",1,MX02004,Tijuana,2025-11-27,2025-11-27
MEX110405,2025-09-22,2025,Political violence,Battles,Armed clash,484,North America,Mexico,México,Almoloya de Juarez,San Miguel Almoloyan,19.3536,-99.7981,8 Columnas,"On 22 September 2025, near San Miguel Almoloyan, Mexico, an individual shot at municipal police officers who chased him. The officers shot back and killed him. 1 fatality.",1,MX15005,Almoloya de Juárez,2025-11-27,2025-11-27
MEX110409,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Irapuato,Comederito,20.7942,-101.2304,La Verdad; Milenio,"Around 22 September 2025 (as reported), in Comederito, Guanajuato, an unspecified number of people was killed and their bodies were found in at least five bags. Unspecified number of fatalities coded as 3.",3,MX11017,Irapuato,2025-11-27,2025-11-27
MEX110411,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Irapuato,Irapuato,20.6728,-101.3481,Milenio,"On 22 September 2025, in Irapuato, Guanajuato, according to witnesses, unidentified individuals shot at three clients at El Oasis de la Cruz restaurant. Two of the victims died and the other was injured. 2 fatalities, 1 injured.",2,MX11017,Irapuato,2025-11-27,2025-11-27
MEX110412,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,Guadalajara,Guadalajara,20.6764,-103.3422,Milenio,"Around 22 September 2025 (as reported), in Guadalajara, Jalisco, a woman was killed and her body was found burned in a vehicle that was set on fire on Acueducto y Tierra de Honor avenue. 1 fatality.",1,MX14039,Guadalajara,2025-11-27,2025-11-27
MEX110414,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Monterrey,Monterrey,25.6647,-100.311,El Norte; Milenio,"On 21 September 2025, in Monterrey, Nuevo Leon, according to witnesses, individuals on a motorcycle shot and killed two women (suspectedly, mother and daughter) on Metano street, in colonia Las Pedreras Fomerrey 106 (drive-by). One of the victims was suspectedly pregnant. 2 fatalities.",2,MX19039,Monterrey,2025-11-27,2025-11-27
MEX110415,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Monterrey,Monterrey,25.6647,-100.311,Milenio,"On 21 September 2025, in Monterrey, Nuevo Leon, according to witnesses, a group of men got off a vehicle and shot and killed two men in the intersection of 25 de Abril and Graneros streets, in colonia Fomerrey 1 La Reforma. 2 fatalities.",2,MX19039,Monterrey,2025-11-27,2025-11-27
MEX110417,2025-09-21,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Monterrey,Monterrey,25.6647,-100.311,Milenio,"On 21 September 2025, in Monterrey, Nuevo Leon, an individual on a motorcycle shot and killed a man in the intersection of Bernardo Reyes and Palacio de Justicia avenues, in colonia Constituyentes del 57 (drive-by). 1 fatality.",1,MX19039,Monterrey,2025-11-27,2025-11-27
MEX110420,2025-09-22,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Irapuato,Irapuato,20.6728,-101.3481,Milenio,"On 22 September 2025, in Irapuato, Guanajuato, according to witnesses, an individual shot at people at Fuent's poulterer, on Los Reyes avenue, colonia El Cantador, and then fled on a motorcycle driven by an accomplice. The owner of the establishment and an employee died, and another employee was injured. The woman who died was pregnant. 2 fatalities.",2,MX11017,Irapuato,2025-11-27,2025-11-27
MEX110421,2025-09-19,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Irapuato,Irapuato,20.6728,-101.3481,Milenio,"On 19 September 2025, in Irapuato, Guanajuato, according to witnesses, a group of men shot at three men in a house in the intersection of Presidencia de la Republica and IMSS streets, in colonia 18 de Agosto. A man died and two were injured. 1 fatality, 2 injured.",1,MX11017,Irapuato,2025-11-27,2025-11-27
MEX110425,2025-09-07,2025,Political violence,Violence against civilians,Abduction/forced disappearance,484,North America,Mexico,Guanajuato,Cortazar,Cortazar,20.4835,-100.9637,La Jornada; La Silla Rota,"On 7 September 2025, in Cortazar, Guanajuato, four municipal police officers arrested five people and handled them to an unspecified gang on Salvatierra-Cortazar road. Three of the victims were found alive and the two others' whereabouts are unknown. The police officers were arrested.",0,MX11011,Cortazar,2025-11-27,2025-11-27
MEX110479,2025-10-01,2025,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Playas de Rosarito,Playas de Rosarito,32.3637,-117.0545,AFN - Tijuana,"On 1 October 2025, in Playas de Rosarito, Baja California, unknown armed men in a car shot the driver of a funeral home van in Colonia Lucio Blanco while he was waiting for his son outside the school (drive-by). The man was injured as a result.",0,MX02005,Playas de Rosarito,2025-11-27,2025-11-27
MEX110481,2025-09-29,2025,Political violence,Violence against civilians,Abduction/forced disappearance,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"On 29 September 2025, in Tijuana, Baja California, at least four individuals kidnapped a man and took him to an abandoned home in Colonia Urbi Villa del Prado. Police officers were notified about the situation and arrived at the home. The man was released and four people were arrested.",0,MX02004,Tijuana,2025-11-27,2025-11-27
