adm1_name,adm2_name,adm2_code,lon,lat
Guerrero,Copalillo,MX12019,-99.05202411836127,17.982185366614818
Guerrero,Copanatoyac,MX12020,-98.70190904463578,17.43264846853163
Guerrero,Coyuca de Benítez,MX12021,-100.0589704177481,17.142669355133638
Guerrero,Coyuca de Catalán,MX12022,-100.9298456673364,18.082072656914324
Guerrero,Cuajinicuilapa,MX12023,-98.51769843600974,16.461700012621453
Guerrero,Cualác,MX12024,-98.6712554687134,17.738314212749536
Guerrero,Cuautepec,MX12025,-98.96370784847801,16.71855302737647
Guerrero,Cuetzala del Progreso,MX12026,-99.81468816754577,18.124868673249306
Guerrero,Cutzamala de Pinzón,MX12027,-100.61792289625292,18.659932054739837
Guerrero,Chilapa de Álvarez,MX12028,-99.11238095620503,17.52374782086331
Guerrero,Chilpancingo de los Bravo,MX12029,-99.69743474579752,17.390919250188308
Guerrero,Florencio Villarreal,MX12030,-99.13992144416126,16.70299289799151
Guerrero,General Canuto A. Neri,MX12031,-100.10417363616943,18.441140841299987
Guerrero,General Heliodoro Castillo,MX12032,-100.0269162549912,17.73400518864489
Guerrero,Huamuxtitlán,MX12033,-98.54709087145864,17.81220797425365
Guerrero,Huitzuco de los Figueroa,MX12034,-99.25340636762554,18.2299561525538
Guerrero,Iguala de la Independencia,MX12035,-99.5820898525144,18.226922078353585
Guerrero,Igualapa,MX12036,-98.49328938735677,16.80176230831898
Guerrero,Ixcateopan de Cuauhtémoc,MX12037,-99.76559234842861,18.463465780439638
Guerrero,Zihuatanejo de Azueta,MX12038,-101.43395881088989,17.82038467909663
Guerrero,Juan R. Escudero,MX12039,-99.47292536288829,17.142152759327253
Guerrero,Leonardo Bravo,MX12040,-99.79579196495641,17.631973433304722
Guerrero,Malinaltepec,MX12041,-98.70459516401723,17.146139581311605
Guerrero,Mártir de Cuilapan,MX12042,-99.35758456197375,17.83254388043926
Guerrero,Metlatónoc,MX12043,-98.43973620256025,17.134154512596947
Guerrero,Mochitlán,MX12044,-99.37059767694451,17.336900613248435
Guerrero,Olinalá,MX12045,-98.78390330025931,17.896614341342232
Guerrero,Ometepec,MX12046,-98.35236505953164,16.661937201682225
Guerrero,Pedro Ascencio Alquisiras,MX12047,-99.8692123236156,18.544683719787546
Guerrero,Petatlán,MX12048,-101.15976703261047,17.620437017649685
Guerrero,Pilcaya,MX12049,-99.60783756064495,18.7042400873358
Guerrero,Pungarabato,MX12050,-100.6114721267347,18.345632408937533
Guerrero,Quechultenango,MX12051,-99.18521895436373,17.312879598469127
Guerrero,San Luis Acatlán,MX12052,-98.75107793957939,16.87642508085545
Guerrero,San Marcos,MX12053,-99.40871456892083,16.808956297830097
Guerrero,San Miguel Totolapan,MX12054,-100.31824164583297,17.840065741718377
Guerrero,Taxco de Alarcón,MX12055,-99.59743423271361,18.52008416362131
Guerrero,Tecoanapa,MX12056,-99.29490467020149,16.980507886117767
Guerrero,Técpan de Galeana,MX12057,-100.74436428348481,17.406098024626903
Guerrero,Teloloapan,MX12058,-99.91408437827045,18.358336878502175
Guerrero,Tepecoacuilco de Trujano,MX12059,-99.46938507186945,18.10108009472648
Guerrero,Tetipac,MX12060,-99.67176506884246,18.648849233020684
Guerrero,Tixtla de Guerrero,MX12061,-99.36747215878253,17.59937913079365
Guerrero,Tlacoachistlahuaca,MX12062,-98.27709671409352,16.939148349600515
Guerrero,Tlacoapa,MX12063,-98.78614051781672,17.230051371149145
Guerrero,Tlalchapa,MX12064,-100.43503198522352,18.42806995888002
Guerrero,Tlalixtaquilla de Maldonado,MX12065,-98.40920022129902,17.5716598674227
Guerrero,Tlapa de Comonfort,MX12066,-98.6155564562866,17.56221753645508
Guerrero,Tlapehuala,MX12067,-100.45333208068062,18.28029357288629
Guerrero,La Unión de Isidoro Montes de Oca,MX12068,-101.8548140070177,18.016913428323136
Guerrero,Xalpatláhuac,MX12069,-98.54148586249377,17.42983079008539
Guerrero,Xochihuehuetlán,MX12070,-98.50930222062381,17.904531425167352
Guerrero,Xochistlahuaca,MX12071,-98.15725830558718,16.86949598098447
Guerrero,Zapotitlán Tablas,MX12072,-98.82950380187114,17.324608153830496
Guerrero,Zirándaro,MX12073,-101.2182334937518,18.345020047310804
Guerrero,Zitlala,MX12074,-99.18510288755179,17.749606998742276
Guerrero,Eduardo Neri,MX12075,-99.60979489249155,17.801571975928496
Guerrero,Acatepec,MX12076,-98.976027874197,17.174865512802633
Guerrero,Marquelia,MX12077,-98.74542972984959,16.640438682699042
Guerrero,Cochoapa el Grande,MX12078,-98.42388318052245,17.10062593644802
Guerrero,José Joaquín de Herrera,MX12079,-98.99594099681096,17.44264398022911
Guerrero,Juchitán,MX12080,-98.67816737704985,16.594631433944773
Guerrero,Iliatenco,MX12081,-98.63787947378842,17.04711407819912
Hidalgo,Acatlán,MX13001,-98.44034715268766,20.20646687703228
Hidalgo,Acaxochitlán,MX13002,-98.1984043607047,20.15986859803213
Hidalgo,Actopan,MX13003,-98.88968232339231,20.31457673541948
Hidalgo,Agua Blanca de Iturbide,MX13004,-98.36937281465082,20.361573681666187
Hidalgo,Ajacuba,MX13005,-99.07802403207512,20.11984632538871
Hidalgo,Alfajayucan,MX13006,-99.40540288170318,20.4071171319154
Hidalgo,Almoloya,MX13007,-98.32706552849203,19.74164360506333
Hidalgo,Apan,MX13008,-98.44698654822055,19.722949271020155
Hidalgo,El Arenal,MX13009,-98.88257618457132,20.21715600042763
Hidalgo,Atitalaquia,MX13010,-99.2213739031906,20.054748095062816
Hidalgo,Atlapexco,MX13011,-98.36355173610619,21.027326067462237
Hidalgo,Atotonilco el Grande,MX13012,-98.67648758107457,20.354862280845996
Hidalgo,Atotonilco de Tula,MX13013,-99.2313726561648,19.97346205317076
Hidalgo,Calnali,MX13014,-98.54848587624802,20.906063976028864
Hidalgo,Cardonal,MX13015,-99.06020121168584,20.59924028130235
Hidalgo,Cuautepec de Hinojosa,MX13016,-98.28165822025797,19.984344384977526
Hidalgo,Chapantongo,MX13017,-99.47164122806616,20.26370276690676
Hidalgo,Chapulhuacán,MX13018,-98.94966568614217,21.128452831652016
Hidalgo,Chilcuautla,MX13019,-99.25512560181932,20.324344117318237
Hidalgo,Eloxochitlán,MX13020,-98.88033083201327,20.74142422367453
Hidalgo,Emiliano Zapata,MX13021,-98.60027073074373,19.65930611617278
Hidalgo,Epazoyucan,MX13022,-98.64348144742071,20.031600689005767
Hidalgo,Francisco I. Madero,MX13023,-99.0802852112491,20.235285625130555
Hidalgo,Huasca de Ocampo,MX13024,-98.54312639000972,20.22593920341336
Hidalgo,Huautla,MX13025,-98.24713878187318,21.038285113551826
Hidalgo,Huazalingo,MX13026,-98.4891323845177,20.99750462910911
Hidalgo,Huehuetla,MX13027,-98.0641851131637,20.514128401815462
Hidalgo,Huejutla de Reyes,MX13028,-98.45171416436413,21.127258361154794
Hidalgo,Huichapan,MX13029,-99.68072644908818,20.383845267123366
Hidalgo,Ixmiquilpan,MX13030,-99.20133104638076,20.532587820622627
Hidalgo,Jacala de Ledezma,MX13031,-99.14723709846844,20.970018880549723
Hidalgo,Jaltocán,MX13032,-98.52757216056628,21.148482359146513
Hidalgo,Juárez Hidalgo,MX13033,-98.83574906589165,20.831590151064905
Hidalgo,Lolotla,MX13034,-98.7233207332027,20.962254386409587
Hidalgo,Metepec,MX13035,-98.34292434728337,20.257824257045467
Hidalgo,San Agustín Metzquititlán,MX13036,-98.60527899273397,20.523818178779038
Hidalgo,Metztitlán,MX13037,-98.80965246581208,20.56551168039932
Hidalgo,Mineral del Chico,MX13038,-98.75355912757954,20.223054014572085
Hidalgo,Mineral del Monte,MX13039,-98.65883468757312,20.14036235972369
Hidalgo,La Misión,MX13040,-99.07052043863044,21.07098894513696
Hidalgo,Mixquiahuala de Juárez,MX13041,-99.18072297053396,20.223867228313257
Hidalgo,Molango de Escamilla,MX13042,-98.77642988418279,20.864432900372172
Hidalgo,Nicolás Flores,MX13043,-99.17540904451471,20.786499093968672
Hidalgo,Nopala de Villagrán,MX13044,-99.67268951663232,20.233002728392513
Hidalgo,Omitlán de Juárez,MX13045,-98.62196851481656,20.173755330754336
Hidalgo,San Felipe Orizatlán,MX13046,-98.58166287963616,21.2604014908753
Hidalgo,Pacula,MX13047,-99.31541146660142,20.999811258480584
Hidalgo,Pachuca de Soto,MX13048,-98.78222439787592,20.102096946785156
Hidalgo,Pisaflores,MX13049,-98.98883119490769,21.2345009673893
Hidalgo,Progreso de Obregón,MX13050,-99.17815409664355,20.31434342034283
Hidalgo,Mineral de la Reforma,MX13051,-98.71969977575279,20.059003725630042
Hidalgo,San Agustín Tlaxiaca,MX13052,-98.9400234857878,20.095597262293115
Hidalgo,San Bartolo Tutotepec,MX13053,-98.19129466519975,20.46848478099247
Hidalgo,San Salvador,MX13054,-99.04787153927838,20.304774647174284
Hidalgo,Santiago de Anaya,MX13055,-98.98284874832137,20.412389021498
Hidalgo,Santiago Tulantepec de Lugo Guerrero,MX13056,-98.39277802474969,20.035654775560708
Hidalgo,Singuilucan,MX13057,-98.49547014436246,19.98763568091684
Hidalgo,Tasquillo,MX13058,-99.37583394492309,20.54234961101935
Hidalgo,Tecozautla,MX13059,-99.6324148738315,20.539286342168587
Hidalgo,Tenango de Doria,MX13060,-98.21082651001986,20.343367402474872
Hidalgo,Tepeapulco,MX13061,-98.49477084418834,19.815561669252595
Hidalgo,Tepehuacán de Guerrero,MX13062,-98.83293996754057,21.061459348504435
Hidalgo,Tepeji del Río de Ocampo,MX13063,-99.36350752495741,19.902693266086235
Hidalgo,Tepetitlán,MX13064,-99.39870552013662,20.194234349268594
Hidalgo,Tetepango,MX13065,-99.15182635954137,20.114411941575156
Hidalgo,Villa de Tezontepec,MX13066,-98.80336457463314,19.912827788549432
Hidalgo,Tezontepec de Aldama,MX13067,-99.29328270729908,20.178879482901994
Hidalgo,Tianguistengo,MX13068,-98.53912517272893,20.780705793638408
Hidalgo,Tizayuca,MX13069,-98.96118387022528,19.85253123157958
Hidalgo,Tlahuelilpan,MX13070,-99.20855009703114,20.134368179788535
Hidalgo,Tlahuiltepa,MX13071,-98.9723797413113,20.866674274460593
Hidalgo,Tlanalapa,MX13072,-98.58692801813145,19.83520725405219
Hidalgo,Tlanchinol,MX13073,-98.64818933654594,21.031872467673523
Hidalgo,Tlaxcoapan,MX13074,-99.2370484870119,20.09712409822749
Hidalgo,Tolcayuca,MX13075,-98.92653339847482,19.954411476714554
Hidalgo,Tula de Allende,MX13076,-99.37675396514292,20.064154134758642
Hidalgo,Tulancingo de Bravo,MX13077,-98.35093261751547,20.123615049285647
Hidalgo,Xochiatipan,MX13078,-98.28808847929115,20.8578756261742
Hidalgo,Xochicoatlán,MX13079,-98.64124870604816,20.791453475788394
Hidalgo,Yahualica,MX13080,-98.38351808596026,20.91626222066089
Hidalgo,Zacualtipán de Ángeles,MX13081,-98.58671898097768,20.65076184176536
Hidalgo,Zapotlán de Juárez,MX13082,-98.85891705356536,19.98941681403434
Hidalgo,Zempoala,MX13083,-98.67234243273404,19.923149330238886
Hidalgo,Zimapán,MX13084,-99.36571593589929,20.752954286409512
Jalisco,Acatic,MX14001,-102.90915576452912,20.770072753159507
Jalisco,Acatlán de Juárez,MX14002,-103.60885196603196,20.42850889603271
Jalisco,Ahualulco de Mercado,MX14003,-103.93534781936928,20.71149032965948
Jalisco,Amacueca,MX14004,-103.62258156494501,19.99995820695636
Jalisco,Amatitán,MX14005,-103.71724947740785,20.850003731917475
Jalisco,Ameca,MX14006,-104.08054868320626,20.541708026055638
Jalisco,San Juanito de Escobedo,MX14007,-104.00678404904657,20.80912316122267
Jalisco,Arandas,MX14008,-102.30063567578367,20.76652665581454
Jalisco,El Arenal,MX14009,-103.67901522019096,20.754980548586044
Jalisco,Atemajac de Brizuela,MX14010,-103.73166485062073,20.172979229416754
Jalisco,Atengo,MX14011,-104.27392313050579,20.31810272640864
Jalisco,Atenguillo,MX14012,-104.55065733343368,20.336797521176045
Jalisco,Atotonilco el Alto,MX14013,-102.53961036983424,20.54760014680838
Jalisco,Atoyac,MX14014,-103.47046868530879,19.99646755559576
Jalisco,Autlán de Navarro,MX14015,-104.31217685380956,19.743527680963133
Jalisco,Ayotlán,MX14016,-102.34292776085722,20.48886506269939
Jalisco,Ayutla,MX14017,-104.43480036515224,20.050329712409223
Jalisco,La Barca,MX14018,-102.52329458671676,20.36384491597141
Jalisco,Bolaños,MX14019,-103.92046431118374,21.874683016901113
Jalisco,Cabo Corrientes,MX14020,-105.40649687847585,20.34238144851255
Jalisco,Casimiro Castillo,MX14021,-104.47015501991784,19.60299417943304
Jalisco,Cihuatlán,MX14022,-104.61452958377801,19.27804093128996
Jalisco,Zapotlán el Grande,MX14023,-103.51033701278423,19.710789328183132
Jalisco,Cocula,MX14024,-103.82445598329117,20.390397564940702
Jalisco,Colotlán,MX14025,-103.28721566748091,22.09175994108972
Jalisco,Concepción de Buenos Aires,MX14026,-103.2364282588283,19.982435757907183
Jalisco,Cuautitlán de García Barragán,MX14027,-104.31102949239579,19.43569399527449
Jalisco,Cuautla,MX14028,-104.50984908856238,20.193014605511145
Jalisco,Cuquío,MX14029,-103.02871716544047,20.95245923565598
Jalisco,Chapala,MX14030,-103.18790933281392,20.259885030950986
Jalisco,Chimaltitán,MX14031,-103.65996228798606,21.7299888386547
Jalisco,Chiquilistlán,MX14032,-103.88017680923026,20.082309057314557
Jalisco,Degollado,MX14033,-102.16777848217716,20.44791467427943
Jalisco,Ejutla,MX14034,-104.08161938052359,19.91242908954221
Jalisco,Encarnación de Díaz,MX14035,-102.19144697678661,21.555790928504575
Jalisco,Etzatlán,MX14036,-104.12376350143091,20.74364411565823
Jalisco,El Grullo,MX14037,-104.19513712975606,19.801079917914514
Jalisco,Guachinango,MX14038,-104.4216161580253,20.67902641101837
Jalisco,Guadalajara,MX14039,-103.33580476828816,20.675981270368148
Jalisco,Hostotipaquillo,MX14040,-104.07541612616562,21.05750397870681
Jalisco,Huejúcar,MX14041,-103.23399925729173,22.318576318617687
Jalisco,Huejuquilla el Alto,MX14042,-103.91620054685309,22.583852777923866
Jalisco,La Huerta,MX14043,-104.863102131052,19.514859015326056
Jalisco,Ixtlahuacán de los Membrillos,MX14044,-103.20754361765667,20.39175493828416
Jalisco,Ixtlahuacán del Río,MX14045,-103.22781948327165,20.898653511035487
Jalisco,Jalostotitlán,MX14046,-102.48934912437517,21.1917097665183
Jalisco,Jamay,MX14047,-102.68567460296494,20.280144915923447
Jalisco,Jesús María,MX14048,-102.11986452154092,20.63550723790619
Jalisco,Jilotlán de los Dolores,MX14049,-102.8810778626852,19.329578099880866
Jalisco,Jocotepec,MX14050,-103.41718462887921,20.31454069118197
Jalisco,Juanacatlán,MX14051,-103.13521316321464,20.481733785215937
Jalisco,Juchitlán,MX14052,-104.03665766466034,20.05426111231578
Jalisco,Lagos de Moreno,MX14053,-101.87966406621118,21.494304227548763
Jalisco,El Limón,MX14054,-104.10031612922911,19.84080401046506
Jalisco,Magdalena,MX14055,-104.03078037372208,20.908267055870912
Jalisco,Santa María del Oro,MX14056,-102.83866682685584,19.529229346587847
Jalisco,La Manzanilla de la Paz,MX14057,-103.10783737925452,20.02151970385634
Jalisco,Mascota,MX14058,-104.81407040642745,20.579077474466292
Jalisco,Mazamitla,MX14059,-103.072537378652,19.894257936747685
Jalisco,Mexticacán,MX14060,-102.75353160965831,21.263872642492732
Jalisco,Mezquitic,MX14061,-103.99432180562177,22.22271234997747
Jalisco,Mixtlán,MX14062,-104.45295668034211,20.5089793207515
Jalisco,Ocotlán,MX14063,-102.72404442100473,20.397456211609434
Jalisco,Ojuelos de Jalisco,MX14064,-101.71514829818157,21.810957607320024
Jalisco,Pihuamo,MX14065,-103.38185254167615,19.14663979724964
Jalisco,Poncitlán,MX14066,-102.89473755570309,20.27026701294584
Jalisco,Puerto Vallarta,MX14067,-105.14902505967841,20.698028769652783
Jalisco,Villa Purificación,MX14068,-104.722838400115,19.807281334057265
Jalisco,Quitupan,MX14069,-102.86823153054867,19.80461388961494
Jalisco,El Salto,MX14070,-103.24680798288412,20.536684024493873
Jalisco,San Cristóbal de la Barranca,MX14071,-103.50015710397803,21.04790406035125
Jalisco,San Diego de Alejandría,MX14072,-102.02345216368104,20.97014828358037
Jalisco,San Juan de los Lagos,MX14073,-102.2943617033991,21.269757553672584
Jalisco,San Julián,MX14074,-102.16347517857926,20.997701485256062
Jalisco,San Marcos,MX14075,-104.23204707156118,20.824707872064817
Jalisco,San Martín de Bolaños,MX14076,-103.7850353826142,21.595986969678673
Jalisco,San Martín Hidalgo,MX14077,-103.905110192132,20.449973960116726
Jalisco,San Miguel el Alto,MX14078,-102.37961502085534,20.992667615828875
Jalisco,Gómez Farías,MX14079,-103.4171737663899,19.856475451508526
Jalisco,San Sebastián del Oeste,MX14080,-104.82611744548835,20.852509917039068
Jalisco,Santa María de los Ángeles,MX14081,-103.1812866728405,22.19332481563492
Jalisco,Sayula,MX14082,-103.5946428496132,19.861779022141402
Jalisco,Tala,MX14083,-103.69249517938802,20.610616156039402
Jalisco,Talpa de Allende,MX14084,-104.953514010108,20.29958418337021
Jalisco,Tamazula de Gordiano,MX14085,-103.17930868693604,19.687591540344787
Jalisco,Tapalpa,MX14086,-103.76546812581564,19.948291173626426
Jalisco,Tecalitlán,MX14087,-103.19257123639771,19.225522882687137
Jalisco,Tecolotlán,MX14088,-104.02420486003196,20.25928863622808
Jalisco,Techaluta de Montenegro,MX14089,-103.57526105020634,20.092438738374796
Jalisco,Tenamaxtlán,MX14090,-104.16553910960403,20.146949164690927
Jalisco,Teocaltiche,MX14091,-102.55447763729354,21.48046589148821
Jalisco,Teocuitatlán de Corona,MX14092,-103.34714885330678,20.108727980366957
Jalisco,Tepatitlán de Morelos,MX14093,-102.72084485038211,20.81497043071734
Jalisco,Tequila,MX14094,-103.78092953085817,21.112696548436453
Jalisco,Teuchitlán,MX14095,-103.8323814586132,20.679281759676684
Jalisco,Tizapán el Alto,MX14096,-103.0710681586901,20.11963300469492
Jalisco,Tlajomulco de Zúñiga,MX14097,-103.42595686032848,20.484219053763685
Jalisco,San Pedro Tlaquepaque,MX14098,-103.34890496670147,20.590914477033326
Jalisco,Tolimán,MX14099,-103.93056133094932,19.552915726978657
Jalisco,Tomatlán,MX14100,-105.1647528879538,19.97967779225153
Jalisco,Tonalá,MX14101,-103.21390587660537,20.616779174147744
Jalisco,Tonaya,MX14102,-103.95017105743796,19.847935973368102
Jalisco,Tonila,MX14103,-103.53509630801548,19.432116666251268
Jalisco,Totatiche,MX14104,-103.47856235702918,21.958979667340312
Jalisco,Tototlán,MX14105,-102.74872112139931,20.54874909834115
Jalisco,Tuxcacuesco,MX14106,-104.03315742231676,19.68124491272635
Jalisco,Tuxcueca,MX14107,-103.24204869006392,20.146915342367393
Jalisco,Tuxpan,MX14108,-103.45727284740165,19.479121662925632
Jalisco,Unión de San Antonio,MX14109,-101.99718345041522,21.1547083635599
Jalisco,Unión de Tula,MX14110,-104.25571060202853,19.99290825542044
Jalisco,Valle de Guadalupe,MX14111,-102.65095769440383,21.0465347159324
Jalisco,Valle de Juárez,MX14112,-102.97260895391521,19.83529846943503
Jalisco,San Gabriel,MX14113,-103.73892161999319,19.709949932013487
Jalisco,Villa Corona,MX14114,-103.70886031685119,20.389695523560544
Jalisco,Villa Guerrero,MX14115,-103.68667373012033,22.028830036355366
Jalisco,Villa Hidalgo,MX14116,-102.59359931599779,21.667736859454333
Jalisco,Cañadas de Obregón,MX14117,-102.70121651495032,21.15984203431285
Jalisco,Yahualica de González Gallo,MX14118,-102.93367352692039,21.137976144490914
Jalisco,Zacoalco de Torres,MX14119,-103.56806739103162,20.23554833856857
Jalisco,Zapopan,MX14120,-103.49418413765943,20.794994609506503
Jalisco,Zapotiltic,MX14121,-103.34580096663483,19.621645427779516
Jalisco,Zapotitlán de Vadillo,MX14122,-103.75833254299857,19.515587806005033
Jalisco,Zapotlán del Rey,MX14123,-102.9249709700622,20.460875840306397
Jalisco,Zapotlanejo,MX14124,-103.04885232871274,20.636098012632488
Jalisco,San Ignacio Cerro Gordo,MX14125,-102.50640183963273,20.764623537265532
México,Acambay de Ruíz Castañeda,MX15001,-99.87154179890554,19.97296671535173
México,Acolman,MX15002,-98.9198655222453,19.63378026027428
México,Aculco,MX15003,-99.83335748005966,20.115706657472312
México,Almoloya de Alquisiras,MX15004,-99.86679901478655,18.832981870652812
México,Almoloya de Juárez,MX15005,-99.82945543237061,19.40562638861057
México,Almoloya del Río,MX15006,-99.49187309169677,19.158780003761652
México,Amanalco,MX15007,-99.98839314144506,19.250942879215646
México,Amatepec,MX15008,-100.26680204120598,18.703012689621055
México,Amecameca,MX15009,-98.71648998354536,19.12495772737492
México,Apaxco,MX15010,-99.14789660510792,19.984514204351004
México,Atenco,MX15011,-98.96156935389477,19.545653822679398
México,Atizapán,MX15012,-99.49997514413421,19.17554586377769
México,Atizapán de Zaragoza,MX15013,-99.27404279301855,19.56481159188998
México,Atlacomulco,MX15014,-99.84601820100174,19.80997199599924
México,Atlautla,MX15015,-98.71706028289945,19.031117201768527
México,Axapusco,MX15016,-98.7213067799885,19.763080776105312
México,Ayapango,MX15017,-98.81635545430889,19.124295489302952
México,Calimaya,MX15018,-99.64327164907475,19.165536183038085
México,Capulhuac,MX15019,-99.45973816323654,19.208703549331045
México,Coacalco de Berriozábal,MX15020,-99.10239494820743,19.626293502573787
México,Coatepec Harinas,MX15021,-99.79826113213534,18.946363014090768
México,Cocotitlán,MX15022,-98.85889522455793,19.226030492411077
México,Coyotepec,MX15023,-99.22220578039294,19.78998654993545
México,Cuautitlán,MX15024,-99.15942262577306,19.70824806792311
México,Chalco,MX15025,-98.83168458409365,19.253612722604796
México,Chapa de Mota,MX15026,-99.55094103374671,19.82577108126499
México,Chapultepec,MX15027,-99.55045285438067,19.206506757473687
México,Chiautla,MX15028,-98.88338520215385,19.573039215288063
México,Chicoloapan,MX15029,-98.87810748714364,19.405419194649323
México,Chiconcuac,MX15030,-98.89669600298977,19.556279763175276
México,Chimalhuacán,MX15031,-98.94716816070266,19.416240478270968
México,Donato Guerra,MX15032,-100.1848532124458,19.316453654066617
México,Ecatepec de Morelos,MX15033,-99.04321026116924,19.57279990041843
México,Ecatzingo,MX15034,-98.73664832194474,18.968023902592456
México,Huehuetoca,MX15035,-99.25502332823802,19.822639643130366
México,Hueypoxtla,MX15036,-99.02800474582982,19.952437123366497
México,Huixquilucan,MX15037,-99.33952386846461,19.383110534087823
México,Isidro Fabela,MX15038,-99.44037336603408,19.55424570210795
México,Ixtapaluca,MX15039,-98.77904590327292,19.342807734686275
México,Ixtapan de la Sal,MX15040,-99.69084043155384,18.85070436669264
México,Ixtapan del Oro,MX15041,-100.27785148271818,19.25743489104149
México,Ixtlahuaca,MX15042,-99.80697290748823,19.589884265315572
México,Xalatlaco,MX15043,-99.35927128720914,19.16524851767436
México,Jaltenco,MX15044,-99.08893216804354,19.738727490386022
México,Jilotepec,MX15045,-99.59658101372332,20.019172833431746
México,Jilotzingo,MX15046,-99.39043607932277,19.506054040034055
México,Jiquipilco,MX15047,-99.64160442305615,19.586056161216153
México,Jocotitlán,MX15048,-99.82349600159812,19.71735278519339
México,Joquicingo,MX15049,-99.51448125052283,19.067573472841907
México,Juchitepec,MX15050,-98.9040854410335,19.093603034963074
México,Lerma,MX15051,-99.47485467327444,19.34509363831166
México,Malinalco,MX15052,-99.48564545161621,18.88195027189562
México,Melchor Ocampo,MX15053,-99.13354689143185,19.709650759046593
México,Metepec,MX15054,-99.58836648332898,19.247388487463944
México,Mexicaltzingo,MX15055,-99.58402215558756,19.211247797088213
México,Morelos,MX15056,-99.6417824656301,19.74346891202422
México,Naucalpan de Juárez,MX15057,-99.29260308424675,19.471260437048276
México,Nezahualcóyotl,MX15058,-99.02270305915854,19.422588953057247
México,Nextlalpan,MX15059,-99.07452487248732,19.72994508302926
México,Nicolás Romero,MX15060,-99.39172423747942,19.624980700637202
México,Nopaltepec,MX15061,-98.71708839082018,19.812321276161132
México,Ocoyoacac,MX15062,-99.40664254435052,19.259472328953155
México,Ocuilan,MX15063,-99.39641534608951,19.009266540717366
México,El Oro,MX15064,-100.07549207840562,19.79882231850639
México,Otumba,MX15065,-98.73839405382385,19.656027130779005
México,Otzoloapan,MX15066,-100.3189455407274,19.108036790246913
México,Otzolotepec,MX15067,-99.52728533722943,19.4506456921105
México,Ozumba,MX15068,-98.80962281083448,19.021899044744057
México,Papalotla,MX15069,-98.85785975795493,19.559882053730608
México,La Paz,MX15070,-98.9476981935317,19.361020071306065
México,Polotitlán,MX15071,-99.83168855706963,20.224088781283108
México,Rayón,MX15072,-99.56707542026406,19.13888037109816
México,San Antonio la Isla,MX15073,-99.55128608484875,19.16888342335008
México,San Felipe del Progreso,MX15074,-99.98252731896955,19.653243678306502
México,San Martín de las Pirámides,MX15075,-98.83219673286123,19.71977968864061
México,San Mateo Atenco,MX15076,-99.53968835030956,19.265531861298882
México,San Simón de Guerrero,MX15077,-100.03686853901365,18.98006247574097
México,Santo Tomás,MX15078,-100.2998148965943,19.17969191717494
México,Soyaniquilpan de Juárez,MX15079,-99.5138772755276,20.051815112654044
México,Sultepec,MX15080,-99.98920548355306,18.734666685307612
México,Tecámac,MX15081,-98.98650310811632,19.705855976306257
México,Tejupilco,MX15082,-100.21306973603343,18.873831996560735
México,Temamatla,MX15083,-98.88377613702384,19.18893551420558
México,Temascalapa,MX15084,-98.88106569241245,19.819135972983425
México,Temascalcingo,MX15085,-100.03701507313913,19.921286416916644
México,Temascaltepec,MX15086,-99.99657934398566,19.081387419831042
México,Temoaya,MX15087,-99.6024625817624,19.48497396487878
México,Tenancingo,MX15088,-99.56922181326676,18.967039757547756
México,Tenango del Aire,MX15089,-98.87015048394227,19.151639220091273
México,Tenango del Valle,MX15090,-99.62926241522611,19.081671249851432
México,Teoloyucan,MX15091,-99.16818428439029,19.762210542097556
México,Teotihuacán,MX15092,-98.87066436225106,19.686325509725076
México,Tepetlaoxtoc,MX15093,-98.7654791039058,19.56939448571008
México,Tepetlixpa,MX15094,-98.84128325656144,19.00994515016018
México,Tepotzotlán,MX15095,-99.30619341459514,19.725221348459552
México,Tequixquiac,MX15096,-99.14958904982386,19.90465624751878
México,Texcaltitlán,MX15097,-99.93929518043468,18.939573687235036
México,Texcalyacac,MX15098,-99.50642972858208,19.12964607506462
México,Texcoco,MX15099,-98.82779703167422,19.47163583166157
México,Tezoyuca,MX15100,-98.93100875928431,19.596865803849877
México,Tianguistenco,MX15101,-99.43216653244059,19.162315526704877
México,Timilpan,MX15102,-99.7180378286717,19.89637081179879
México,Tlalmanalco,MX15103,-98.73196642401366,19.208907531854447
México,Tlalnepantla de Baz,MX15104,-99.17014687278783,19.542749101107084
México,Tlatlaya,MX15105,-100.25707489263078,18.54452355499266
México,Toluca,MX15106,-99.66638965849309,19.29716415721505
México,Tonatico,MX15107,-99.63756181522898,18.78090896712082
México,Tultepec,MX15108,-99.1196472327941,19.679307827271238
México,Tultitlán,MX15109,-99.14528451465127,19.626218255919248
México,Valle de Bravo,MX15110,-100.12195618384357,19.177789907182802
México,Villa de Allende,MX15111,-100.13756643889008,19.38726146280697
México,Villa del Carbón,MX15112,-99.4784194043357,19.721097894337483
México,Villa Guerrero,MX15113,-99.68773719672589,18.974325513695103
México,Villa Victoria,MX15114,-99.99214155248185,19.44278391227629
México,Xonacatlán,MX15115,-99.46759506280627,19.43695532185692
México,Zacazonapan,MX15116,-100.25610904620095,19.060836829846696
México,Zacualpan,MX15117,-99.81280029369145,18.715851051793553
México,Zinacantepec,MX15118,-99.79769874888864,19.21544271851094
México,Zumpahuacán,MX15119,-99.55409714713981,18.80014843963178
